applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
4a0102f8-4699-428d-940c-55e7b0daf8f3,Male,Yes,3,Not Graduate,Yes,14666,564,483,180,1,Semiurban,No
fe8200d9-c97f-48b1-94a1-1936b1476136,Male,Yes,3,Not Graduate,Yes,12104,2207,210,480,0,Rural,No
ac3663a7-0b3c-4bcd-9456-d7b904f4ecef,Female,No,1,Not Graduate,Yes,2635,2321,407,480,0,Rural,No
5f1cb278-e900-4a17-a507-c26452617f76,Male,Yes,0,Not Graduate,Yes,6631,2798,386,300,1,Urban,No
3313b0b1-b551-4129-9530-6e79c79034ad,Male,Yes,1,Not Graduate,No,8607,4439,222,360,1,Semiurban,Yes
87faed3f-4da7-4320-9e6b-ad42415bb0c8,Female,Yes,2,Graduate,Yes,13993,3404,499,360,1,Rural,No
0e68ddb7-dbf8-4408-b523-9e2567ca4e55,Male,No,1,Graduate,No,9495,1430,144,240,0,Semiurban,No
0d7df11f-ca3b-42e7-8bcb-c10dabe7d042,Male,No,2,Graduate,No,7211,4354,307,360,1,Rural,No
69d2d943-b8e9-4a5d-bd9b-da757c1cde75,Male,Yes,1,Not Graduate,No,7715,840,465,300,1,Urban,No
b880920c-264c-4d6e-81fc-b15487f8a8ac,Male,Yes,1,Graduate,No,5823,4884,491,360,0,Semiurban,No
5ac66820-2d0a-449d-b17a-a0307e1e72fb,Male,Yes,1,Graduate,Yes,3879,1392,289,300,0,Semiurban,No
afeab079-c5c8-4a79-8af2-c7e93c17d60a,Male,No,0,Not Graduate,No,7803,1522,118,240,1,Rural,Yes
3329ef24-d3f9-4f91-baeb-3bdc0b54e411,Male,Yes,1,Not Graduate,No,12390,1343,460,480,0,Semiurban,No
e1868f82-33f8-40c9-8ded-afec408bb3b0,Female,Yes,3,Not Graduate,Yes,9806,1464,85,300,1,Semiurban,Yes
85a4ffa2-8100-4285-b121-b00ba5248cf7,Male,Yes,3,Not Graduate,No,6465,954,489,300,1,Urban,No
eaa5e6f6-b39c-430b-9717-caf95d4dbecc,Male,No,0,Graduate,No,7408,2434,289,180,0,Semiurban,No
a93ed0c4-c400-44f8-8c21-1ae8b450ffb8,Male,No,0,Graduate,Yes,8422,460,451,360,0,Semiurban,No
7f6bbdb6-6a09-4430-ae7b-af0d99fadb45,Female,Yes,0,Not Graduate,Yes,7510,4689,314,180,1,Urban,No
f45fe25a-0988-4e87-83d0-6d8b546ff8d1,Female,Yes,1,Graduate,No,7661,4910,276,300,1,Urban,Yes
2b711a81-5dff-41ec-8b1e-5cd2fc36d5bc,Female,No,0,Not Graduate,Yes,9550,1330,294,240,0,Semiurban,No
d6feb97d-58c7-4eee-8966-ebacd980a383,Male,No,1,Graduate,Yes,14301,619,477,240,1,Urban,No
9234fb77-7926-4b73-a8c0-28af977d75fe,Female,No,1,Graduate,No,12557,461,392,300,1,Rural,No
7ea5a069-10eb-4434-921a-73e7e92cdee9,Female,No,0,Graduate,Yes,8130,4982,339,480,1,Semiurban,No
43934abd-0649-42c5-b1b9-04fdd9b3e9cd,Female,Yes,3,Not Graduate,Yes,9331,3638,93,360,1,Rural,Yes
fc95808b-c65b-43b2-a80d-fe076999c9da,Female,Yes,3,Graduate,Yes,5382,3788,356,480,1,Urban,No
7e737c02-75d9-4f3f-bf11-e1f267691d0b,Female,No,3,Not Graduate,No,10176,990,401,240,1,Urban,No
68a0a3e6-159a-4e92-aee8-af33d0ab6b71,Female,No,1,Not Graduate,Yes,4760,4727,66,240,0,Urban,No
304a5183-bcb4-4ecd-b399-09d892b83e72,Male,No,1,Graduate,Yes,8800,2928,375,480,0,Semiurban,No
5886051e-0f0f-4b56-b3fd-9e60cd67b3ed,Male,Yes,3,Not Graduate,Yes,12593,3075,94,240,1,Rural,Yes
7644167a-8a34-43c6-a31d-e9b7ee744836,Male,Yes,2,Graduate,Yes,12086,3464,136,480,0,Semiurban,No
d4920ae1-0b82-43ce-af4c-e4730d560552,Male,No,1,Graduate,No,7417,3302,225,480,1,Rural,Yes
f6b4cd85-519e-419c-9098-1909a449dd20,Male,No,3,Not Graduate,Yes,5804,122,372,180,0,Urban,No
2e048978-9fa3-4c9c-9cf9-bc471916bc90,Female,Yes,0,Graduate,No,7076,2496,249,300,0,Semiurban,No
20c33c43-7615-4981-b060-7853bea536e8,Male,Yes,1,Not Graduate,No,11993,3161,175,240,1,Rural,Yes
bd8da008-280e-4516-ac05-dec6efb1579e,Female,Yes,1,Not Graduate,Yes,3736,1509,99,180,0,Semiurban,No
56ac6fa4-8b68-447d-b129-d2f55cdebc12,Female,Yes,0,Graduate,No,11158,2358,170,360,1,Urban,Yes
3f991ec8-fbc1-4d0d-9db5-52c7db0ef387,Female,Yes,2,Graduate,No,13320,3211,304,300,0,Semiurban,No
0a8c2b7b-9c33-4f65-a9ef-fd1cc90d987b,Male,No,0,Graduate,Yes,3443,4305,175,300,1,Semiurban,Yes
ad30dd46-ccda-4145-bb14-8ab80e568a91,Female,Yes,1,Graduate,Yes,11785,2696,188,240,0,Rural,No
943c5543-f9fd-4691-b7b0-5b6efd5a0b37,Female,No,0,Not Graduate,No,10084,3713,483,300,0,Urban,No
32e9d915-c34f-4919-b85f-9f7b13bfd04f,Female,Yes,2,Not Graduate,Yes,4292,433,142,240,0,Semiurban,No
607c2dda-712a-49ea-8a78-abeae42eb38a,Female,No,1,Not Graduate,No,10602,835,113,360,0,Rural,No
6ab9e779-2801-4750-a59c-66a1c3604010,Male,No,3,Not Graduate,Yes,5675,4411,102,300,1,Rural,Yes
b93381d0-051d-4eb1-9a0a-6ec15744a25a,Female,No,2,Not Graduate,Yes,10999,4651,295,480,0,Urban,No
4b8e81db-0ac8-45e1-876d-e6d65cef18f1,Male,No,3,Graduate,Yes,12265,3986,492,180,1,Urban,No
abcd41a7-5a7c-4571-81b9-39ea4e8ddac9,Female,No,3,Graduate,No,14372,1922,316,180,1,Semiurban,No
05676301-c1da-4e26-ab47-ff109c47e8b2,Female,Yes,3,Graduate,Yes,7170,3975,55,240,0,Rural,No
5096cff8-23a4-43df-b082-21a158e88d7e,Male,No,1,Graduate,Yes,12140,1252,320,180,1,Rural,No
72cc0fdf-fc06-40bd-8b09-ddb57fb93181,Male,No,0,Not Graduate,No,8209,3705,288,480,0,Semiurban,No
2973e472-376e-4f81-8e19-ff1390639e7a,Male,No,3,Not Graduate,No,4624,4619,206,300,0,Semiurban,No
af3ef7dd-d547-4f57-8b69-454b6936dac1,Male,Yes,2,Graduate,No,6720,666,286,240,0,Urban,No
48cf6378-d937-4598-843a-aaed147c041a,Male,No,3,Graduate,No,8598,3384,80,360,0,Rural,No
1994d461-13e6-4030-92d3-3b5480f22923,Female,No,1,Graduate,Yes,8541,4980,466,360,1,Semiurban,No
67c3f6de-2954-48a8-8ea2-2e70055544d0,Female,Yes,1,Not Graduate,Yes,9371,2066,417,480,0,Rural,No
28869acd-6214-4918-aef7-a99a9673a137,Male,No,0,Graduate,No,2999,2860,460,180,0,Rural,No
4c5dd97b-2499-4920-9fcc-6f31b8a2cd20,Male,No,3,Not Graduate,No,12020,1902,74,360,1,Rural,Yes
442dcc3c-7fd3-4808-9f73-1b6b025b27b6,Male,No,0,Graduate,Yes,8530,277,166,480,1,Urban,Yes
a9917fe3-e36b-4bf6-a337-41be6ba9e8a9,Female,Yes,3,Not Graduate,No,8614,3987,104,360,1,Rural,Yes
46433df6-4799-4b7b-8ff7-fe138bfc9aea,Female,No,2,Graduate,No,14165,3125,176,360,0,Semiurban,No
2cf6e7b1-cca0-4fdd-ab07-a96dbb352b80,Female,Yes,0,Graduate,No,12867,1427,89,240,1,Rural,Yes
15cbe5b2-73ff-424e-b3bc-a99ad3b6d0b4,Female,No,3,Not Graduate,No,12867,159,438,300,1,Urban,No
8f23902a-e4ee-416f-99ef-23ba5636360a,Female,Yes,1,Graduate,Yes,8002,2312,460,480,0,Semiurban,No
35ba5507-b559-4e0b-83da-fdbe9416e752,Female,Yes,1,Not Graduate,Yes,7594,1238,354,360,0,Semiurban,No
a833d4d2-5677-41a2-a1d9-c0717b487c89,Male,Yes,3,Graduate,No,10755,3058,378,240,1,Urban,No
88c555a9-55e0-4fb1-863a-d4c560ab0139,Female,Yes,2,Not Graduate,No,13612,1564,197,480,1,Urban,Yes
9857176f-a539-4b0a-a4a4-cc661622c81c,Female,Yes,1,Graduate,No,11130,2997,61,180,1,Semiurban,Yes
91185c3b-533a-4519-9c65-381dec972320,Female,No,1,Not Graduate,No,4204,1582,263,300,1,Rural,Yes
50c35714-5749-4641-9618-e15c32d008ed,Female,No,1,Not Graduate,No,7070,1313,289,300,1,Semiurban,Yes
14e6bdce-d5f4-4019-ad2e-8e99ea9c22e7,Female,No,0,Graduate,Yes,2539,187,278,180,1,Rural,No
6c611045-ef89-43e7-97f7-e722602a1ed5,Female,Yes,1,Not Graduate,Yes,9140,1887,500,360,1,Rural,No
480db490-f6c1-485c-8e73-f5420bd1f46f,Male,Yes,0,Graduate,No,7163,2507,257,180,0,Urban,No
7d93826a-6bc2-4619-b3ef-c51194823fb5,Female,No,3,Graduate,No,9123,2610,180,360,0,Urban,No
6b55cf41-3003-4cd9-bbd7-2ba11b5a10fa,Female,Yes,0,Graduate,No,13970,4349,461,180,1,Rural,No
07f1bd11-5d89-4733-afa1-c7b88268fce9,Male,No,3,Not Graduate,No,6424,1162,426,240,1,Rural,No
ad042f3a-425b-408e-b419-31555c9b3d45,Male,No,0,Graduate,No,7945,1215,283,180,1,Semiurban,Yes
b5d5266b-0134-46ec-b2b8-573be5b33fc4,Female,Yes,3,Not Graduate,Yes,12701,4030,57,480,1,Semiurban,Yes
9da5be9a-b926-4fdc-aadf-997a3ed82895,Male,No,2,Not Graduate,No,11759,1495,422,240,1,Semiurban,No
40738654-9619-4b44-9de3-7f7e981549cb,Male,Yes,2,Graduate,Yes,3957,3757,60,180,1,Urban,Yes
692306b5-072b-47af-b7a7-d31f9de25882,Male,No,1,Graduate,No,4010,2478,500,240,0,Semiurban,No
7b10ba26-a63a-4914-8660-27ed9f720ba3,Female,No,3,Not Graduate,No,2469,511,137,360,0,Semiurban,No
f23054ef-9d1b-4185-aff2-a27d5e24c42c,Female,No,0,Not Graduate,Yes,8270,1488,134,180,0,Semiurban,No
9f2c5956-528d-4718-8ce0-5fff521c0b70,Male,No,3,Not Graduate,No,3414,3858,375,180,1,Rural,No
0230e722-6838-4c28-a5ac-756ffd5a74f6,Male,Yes,0,Not Graduate,No,2517,4152,241,300,0,Rural,No
8708de15-1a20-42d9-8d2e-4272553bf690,Female,Yes,0,Not Graduate,Yes,9727,3868,440,300,1,Semiurban,No
05c4ac4e-7321-4e10-b9fd-d2f7ed568d5c,Male,No,3,Not Graduate,No,13978,4336,236,240,1,Semiurban,Yes
09bb6646-e04c-4599-89c8-7ccde090c832,Female,No,1,Not Graduate,No,8089,2518,388,300,1,Semiurban,No
f6ae78fb-90de-4f49-8a24-1ff996c92174,Male,Yes,1,Not Graduate,Yes,12287,832,276,240,0,Rural,No
b980cb36-cd4a-4989-ac98-8a9b5bec5992,Male,No,0,Not Graduate,No,5116,4063,408,240,1,Urban,No
e5054a7d-35bb-4f82-ae0c-cad637f42414,Female,Yes,2,Not Graduate,No,11248,314,456,360,1,Semiurban,No
c017fdf3-d19c-4cfe-bf27-d2d62d374fc7,Female,Yes,1,Graduate,No,14705,3071,499,360,1,Rural,No
b6919504-05cb-4b57-86d6-8dc8342f6bbd,Female,No,3,Graduate,No,10316,1601,55,180,1,Semiurban,Yes
798df9cc-9e36-41f8-b322-377df9c7a3d3,Male,Yes,2,Graduate,Yes,5450,4909,299,240,1,Semiurban,Yes
b0dcd540-4d44-4d6e-b763-2be4ee5db89c,Male,Yes,0,Not Graduate,No,10240,3281,94,480,0,Urban,No
047d92a9-49d2-4774-a698-4c39a84c979c,Male,No,0,Graduate,Yes,4124,286,443,240,1,Urban,No
e8d8d650-25b2-4299-adc8-3797c2621465,Male,Yes,2,Graduate,No,14121,468,304,180,0,Urban,No
8f7ca86f-c2c1-4407-933d-6f8450a90a04,Male,No,1,Not Graduate,No,7008,2071,373,360,0,Urban,No
b5d94661-1bfa-4235-aaf6-7f6c8887b4b9,Female,Yes,0,Graduate,No,8562,2219,473,240,1,Semiurban,No
3dadb3eb-a9fc-4fba-a34d-baeb7ebeac78,Male,No,2,Not Graduate,Yes,13946,545,385,240,0,Semiurban,No
c5b52516-5f6b-40cf-9b18-7ff7d5f2aa90,Female,No,2,Graduate,No,10745,1984,76,360,0,Semiurban,No
6243336d-f8e9-4b6e-a932-fc3027cd1534,Female,No,2,Graduate,No,8587,878,435,480,0,Semiurban,No
57234cc2-aff0-489f-9d80-f01e78c365f6,Female,Yes,1,Not Graduate,No,9940,2596,447,480,1,Semiurban,No
c83229b8-fef3-4f97-98e7-4f44750b91be,Female,Yes,3,Not Graduate,Yes,9032,473,458,480,0,Urban,No
2fe89be5-c70f-4484-9601-eb8c0ac7259c,Female,No,3,Graduate,No,10937,2466,96,180,1,Urban,Yes
b2be9e8d-dd66-4126-abb5-0c2a75713a49,Female,Yes,3,Not Graduate,Yes,8482,488,450,360,1,Rural,No
e0ff464e-9e6c-4bbf-ba7c-caa058ea7252,Male,Yes,0,Graduate,Yes,8427,3161,124,360,0,Semiurban,No
7ca5c764-b86e-47cc-b54e-2b3bec04c404,Male,No,2,Not Graduate,Yes,7457,961,324,360,0,Rural,No
4910aed8-c82b-416c-87f1-30b28c5c2341,Female,Yes,0,Not Graduate,Yes,13100,2818,317,360,0,Urban,No
77b57b86-ef37-48bb-b09c-228f77ebfe8d,Male,Yes,1,Graduate,Yes,7998,1643,494,300,1,Semiurban,No
c6bee47f-f5ee-4cb4-96ed-7b276dabd1b4,Female,No,2,Graduate,Yes,2377,4740,198,480,0,Semiurban,No
c48eeb19-6097-41eb-9460-af2b5edbac98,Female,No,3,Graduate,No,9542,397,122,240,1,Rural,Yes
5e831f2a-b925-4d61-89e4-1519677be5dc,Female,No,1,Graduate,No,5528,3874,328,300,1,Semiurban,No
b91825bb-ce69-4059-ac0c-06acc91cc6a9,Female,Yes,3,Graduate,Yes,7864,3696,399,300,1,Urban,No
4fe3d5a0-802c-4e32-a09f-1d442d2062e6,Female,No,1,Not Graduate,Yes,11843,4316,317,180,1,Urban,No
0020dbbe-4891-4094-97fb-7e0fe8522c93,Male,Yes,2,Not Graduate,Yes,6044,731,258,240,1,Rural,Yes
bb4220f5-a5af-4b1b-866c-cd19d794ed49,Female,Yes,0,Graduate,Yes,12578,109,468,480,1,Semiurban,No
f8e50d02-a041-4c8d-8f61-942dd5c9f488,Female,No,3,Graduate,Yes,13848,4425,61,300,1,Semiurban,Yes
a2e8b966-9257-4ae0-9337-d5131add8989,Male,No,2,Not Graduate,No,5888,3215,133,300,1,Urban,Yes
a28cd18a-5239-4642-8489-8bc6e81a8311,Female,Yes,0,Not Graduate,No,10542,515,457,180,0,Semiurban,No
947dd383-8dfd-4104-b436-29145655ad75,Female,Yes,3,Not Graduate,Yes,11126,4580,319,360,0,Rural,No
12a7085e-f354-4d21-b2a8-fcda657ed83c,Male,No,1,Not Graduate,Yes,11691,4264,185,180,0,Rural,No
36611682-04bc-4d0d-b911-eb7b68b52445,Male,Yes,1,Not Graduate,No,11513,4031,385,360,1,Urban,No
62f7e617-17fe-4524-b200-1d9fbeb1a460,Male,No,2,Graduate,Yes,6199,3972,57,480,0,Urban,No
37a1db9f-ebe5-4276-bc00-4a198eb25b0b,Female,Yes,0,Not Graduate,Yes,2970,4600,167,480,0,Rural,No
4dae3c1b-435d-468f-aba3-6b2a6bc759f1,Female,Yes,1,Graduate,Yes,12624,2113,214,240,0,Rural,No
87c9358f-41d4-4f70-8433-514563776595,Female,No,2,Graduate,Yes,2683,4349,461,180,1,Rural,No
6b744d0b-b51b-47c4-8a19-0db2c4684552,Female,No,0,Not Graduate,Yes,4903,4152,340,480,1,Rural,No
9e300d8c-f10e-48cc-8717-ca10353b7af0,Female,No,1,Not Graduate,Yes,5132,2044,221,480,0,Urban,No
fdfa4286-7377-412a-9bfe-3f3c16a23ff3,Female,No,3,Graduate,Yes,5740,1322,194,300,1,Semiurban,Yes
fdf91fee-9f9c-4f90-9f52-02f9e8d8720e,Male,Yes,1,Not Graduate,Yes,10835,3608,399,480,0,Semiurban,No
ffbd651e-3c3c-42d6-886d-33443a3b81d4,Male,Yes,1,Not Graduate,No,5134,4405,213,360,1,Rural,Yes
ba3eb1ad-b145-46b1-aaed-694f2a7938e9,Female,Yes,3,Not Graduate,Yes,4189,2538,59,180,0,Rural,No
f05b0920-1b50-4550-a999-0d2b3cf8188f,Female,No,3,Graduate,Yes,3738,234,450,300,1,Urban,No
40edddb7-c0ea-4027-99b7-8872497070bb,Male,Yes,3,Not Graduate,Yes,9380,2238,68,300,1,Urban,Yes
a44a1b23-ab7e-43e6-aa69-d3f23e47defa,Female,No,3,Graduate,Yes,2346,847,273,480,0,Rural,No
cbed70bb-bfa2-4f12-a643-db000cdf6e73,Male,Yes,1,Graduate,No,14171,3870,459,360,0,Urban,No
f5f0c8e5-84af-4b01-9a66-9855d78883a4,Male,Yes,0,Graduate,No,12574,754,219,360,1,Semiurban,Yes
fdcc4c5c-ec2f-47dd-bf82-748451a84f89,Female,No,1,Not Graduate,Yes,10947,1949,488,360,1,Semiurban,No
19ad954d-daf5-4e83-be9f-765594b3ed8b,Male,No,3,Not Graduate,Yes,7538,3561,113,480,0,Rural,No
72380acf-5ebf-404c-a2c0-8879f6036f42,Female,Yes,2,Graduate,No,6262,3567,86,180,1,Urban,Yes
d49c3345-f22b-49d4-837c-8ea1798f6541,Female,No,1,Not Graduate,No,2870,4925,331,180,1,Rural,No
5e590af6-0228-45c3-9ac5-19e6fc64cb2e,Female,No,1,Not Graduate,Yes,12460,4760,458,300,0,Urban,No
b5f8d2ab-fe03-4961-8f3e-77918201e3f4,Female,Yes,1,Graduate,No,10361,3948,89,360,0,Semiurban,No
b01cfe90-ce9e-486b-9496-824d0c201536,Female,No,1,Not Graduate,No,14495,1156,157,480,0,Urban,No
9553e64a-4825-4fac-8b7e-23ebb72f2bff,Male,No,1,Graduate,Yes,11259,2935,80,180,0,Urban,No
41df78f6-2c4d-4a41-add4-76e4ee95608b,Male,Yes,0,Not Graduate,No,8201,3397,359,480,0,Urban,No
7d083839-b6bc-4daf-941d-27b47cde42c8,Female,No,0,Not Graduate,No,12117,3100,399,480,0,Semiurban,No
f0e74971-5a6a-47f8-a89c-ea48ca9c3178,Male,No,0,Not Graduate,Yes,14648,4028,463,180,1,Urban,No
80bb333b-e1fe-482d-bbb9-a1ae1cb4c078,Female,Yes,1,Graduate,No,13078,2458,420,240,0,Urban,No
5e1a50e4-2ef7-4d63-b335-c1e96f57590a,Male,No,3,Not Graduate,No,4068,3533,472,360,1,Urban,No
94c2cc78-693b-4f7e-b450-03d4e5895fa2,Female,Yes,0,Graduate,No,5226,1993,208,240,0,Urban,No
0d96c075-9634-4852-bf19-c1821da8aca5,Male,No,2,Graduate,Yes,13735,3548,443,300,0,Rural,No
56689a0b-e351-49bb-bfb4-5a00ee561408,Female,Yes,2,Not Graduate,No,13667,2113,216,180,0,Urban,No
7de96543-8b71-466c-b5f4-c7250005b2a7,Male,No,0,Not Graduate,Yes,6439,4673,235,240,0,Rural,No
6af2c80c-150b-47ea-a695-752d381fca2f,Male,No,1,Not Graduate,Yes,12683,3019,431,480,0,Semiurban,No
69d73fef-25be-4b44-96a4-9148529a2e64,Male,No,3,Graduate,No,12289,1945,202,240,1,Urban,Yes
5daea5c7-3fc8-42ad-87e9-639ba7c5d6f5,Female,No,2,Graduate,No,11387,3797,85,180,0,Urban,No
30347df1-8c4f-4cd2-8262-31d09e8225e7,Male,Yes,1,Not Graduate,Yes,8494,2477,388,360,0,Rural,No
7fa04434-caf4-484b-b82b-34d7ad0892fa,Male,No,1,Not Graduate,No,4559,2347,363,360,0,Semiurban,No
af0315d3-1dc3-4011-a998-93056c451a3a,Male,Yes,2,Not Graduate,Yes,14061,4779,96,300,0,Urban,No
813ea0f7-fa23-4188-856d-ecbeb2216e56,Female,Yes,1,Graduate,Yes,12976,1636,234,480,0,Rural,No
319a9dc1-ec88-4a7a-b95e-d61f182a7817,Female,Yes,3,Not Graduate,Yes,6277,4348,437,480,0,Urban,No
538f5cbc-3890-4675-9880-97298348c0c8,Male,No,3,Graduate,No,14266,423,250,360,0,Semiurban,No
c279c155-0325-4b9b-87f7-94d1b8f16deb,Male,Yes,3,Not Graduate,Yes,11451,274,391,240,1,Semiurban,No
3299d3e8-b001-4cf5-8e01-1ddbc35648ed,Male,No,3,Not Graduate,Yes,12928,914,474,360,0,Urban,No
d731ef3b-23b1-42dc-b72a-554f042a5ca2,Female,Yes,1,Graduate,Yes,9693,1781,229,180,0,Rural,No
a8dc2fee-6c4a-4c9d-9252-0f2ca06356d1,Male,No,3,Graduate,No,11768,305,171,240,1,Urban,Yes
0e9b72e3-7153-4d66-a45a-87bedc3ec28b,Male,No,3,Graduate,No,8510,69,107,360,1,Semiurban,Yes
59b7a0e1-2cbc-4ea4-8534-ea69ee300b06,Male,No,1,Not Graduate,Yes,12707,4190,199,480,0,Urban,No
0f260a67-7f5a-4915-b149-96aff527369c,Male,No,3,Not Graduate,Yes,10412,2871,458,480,1,Urban,No
3c02f391-4ae8-47d3-b618-d52d2e26cd61,Female,Yes,2,Not Graduate,Yes,8925,4169,101,480,1,Semiurban,Yes
507d5dbc-733f-4d95-8808-10906a19b796,Male,No,3,Not Graduate,Yes,7153,578,112,480,1,Semiurban,Yes
1ae08714-537f-4115-9142-48d668c79164,Female,No,1,Not Graduate,No,6114,1843,265,300,1,Rural,Yes
c051783e-df3f-4c38-83e2-07d0f4436e15,Male,No,0,Not Graduate,No,6613,782,129,360,0,Rural,No
0b78e8e5-b26b-4039-b82d-2ba75459cf08,Female,No,2,Not Graduate,No,9003,2498,62,240,1,Semiurban,Yes
5a470220-8b9f-4061-a559-91e1bdb903bc,Female,No,3,Graduate,Yes,12674,1421,387,300,1,Rural,No
b1f6ff2f-dcd8-4cc4-9679-bd25e736379e,Female,No,0,Not Graduate,No,8897,2687,232,240,1,Urban,Yes
a0039638-0995-4d3a-9ad0-7eefa88ccbe9,Male,Yes,3,Not Graduate,Yes,8265,4625,269,480,1,Semiurban,Yes
f9f83a2a-103d-4c68-98e3-b407b2833059,Male,Yes,0,Not Graduate,No,8973,1743,140,240,1,Urban,Yes
3d660527-6bb7-4ba7-b0dd-d0221d1288e2,Female,Yes,1,Not Graduate,Yes,3439,4428,130,480,0,Urban,No
449903b1-0ae6-4da2-868c-55474f252310,Male,No,3,Not Graduate,Yes,10707,689,134,180,0,Rural,No
e67007b5-4ab7-4b8a-824e-eb90ea9c9067,Male,No,1,Not Graduate,Yes,5305,3694,123,480,0,Urban,No
96fb8a9b-0715-41f7-be38-89ef7853718f,Female,No,3,Not Graduate,No,12315,342,140,480,0,Semiurban,No
66505644-e977-40ec-9679-1fe664f2a145,Female,No,2,Graduate,Yes,9918,286,379,300,1,Urban,No
3584da60-f5a3-4de0-aafb-e388359e39ad,Female,No,0,Graduate,No,12997,2320,79,180,1,Rural,Yes
d905da25-0df3-4f92-96c0-bc04d4da0d33,Male,Yes,2,Not Graduate,Yes,6295,1461,101,480,1,Semiurban,Yes
e94997cb-29b9-47cb-8e61-a6c397e0846d,Male,No,1,Graduate,Yes,6128,2804,366,480,0,Urban,No
0ab6130a-dcc0-462a-8a24-d6479d56cc93,Female,Yes,3,Graduate,Yes,7632,1726,371,360,0,Rural,No
9a63ac4a-1954-4963-bb7e-7a0262fa041d,Female,No,0,Graduate,No,10682,4359,460,480,1,Semiurban,No
f838a009-7f55-47df-87b1-ff9bcf4c582b,Female,No,0,Not Graduate,No,6943,4184,446,240,0,Urban,No
a65e870c-0650-4ae1-b4e1-8627accfb7c9,Female,No,3,Graduate,Yes,13433,4272,231,180,0,Urban,No
e494bdfa-13f6-49b9-83de-1b0413326687,Female,Yes,1,Graduate,No,8059,4651,165,180,0,Urban,No
c1beb58b-f9f0-40fb-82e0-d798221fd5c1,Male,Yes,1,Not Graduate,Yes,11180,4376,408,360,1,Rural,No
809f7791-cd7d-47d1-aadd-f96ac24b9942,Male,Yes,2,Not Graduate,No,6709,47,198,480,1,Rural,Yes
233bc5eb-0dbc-40ac-ac84-6b83c894cb32,Male,No,1,Not Graduate,No,5314,3466,484,180,0,Rural,No
9e36573f-d44d-4db0-aa44-df56ffb7d428,Male,No,1,Not Graduate,Yes,10492,2538,276,180,0,Urban,No
4d4f7f68-e83f-4568-8fb5-34b02fe76db8,Female,Yes,3,Graduate,No,11471,639,291,180,1,Semiurban,Yes
a66e4de5-c42e-4137-96f9-61ccd365ee58,Male,Yes,1,Not Graduate,Yes,14350,3402,226,480,1,Rural,Yes
7491d634-b5d1-4eff-ae8a-d972e8d60cd8,Female,No,2,Not Graduate,No,6361,3031,112,300,0,Semiurban,No
f35de4a5-d964-47ee-a7aa-c8eabb933cd9,Male,No,2,Not Graduate,Yes,14495,2497,106,180,1,Rural,Yes
08352615-561a-45df-be67-1e2e4e51801d,Female,No,1,Not Graduate,No,3097,3939,327,480,0,Urban,No
8a3610df-d430-438e-a905-408d84e99ac8,Male,Yes,1,Not Graduate,Yes,8021,1484,463,360,0,Rural,No
4027e2e7-302e-4420-bb3a-8feb7633a5df,Female,Yes,2,Not Graduate,Yes,6138,2475,105,180,0,Urban,No
5fcb088f-43b0-47f2-83d7-23ddc8b95f74,Male,Yes,3,Not Graduate,Yes,4436,1135,52,360,1,Semiurban,Yes
a33b416c-4fac-4b44-8550-9d641de84cdc,Male,Yes,2,Not Graduate,No,6309,663,313,180,1,Urban,No
b28cabcd-794b-48b8-be52-a518ed5a1e6d,Female,Yes,3,Not Graduate,Yes,4954,1887,332,240,0,Urban,No
6f04e90e-c458-48e3-890b-ac780db1f00b,Male,Yes,1,Not Graduate,No,3954,1850,235,360,0,Urban,No
e487f32c-eb34-4c45-937b-e56dd1471050,Male,No,1,Not Graduate,No,8455,1587,316,300,0,Rural,No
26679202-c939-493b-9932-7f39f2511aa8,Male,Yes,3,Graduate,Yes,11461,2529,264,480,1,Semiurban,Yes
cd09b72f-cd9b-44f5-8e85-7da3e1f06f28,Female,Yes,3,Not Graduate,Yes,2066,3359,465,300,1,Rural,No
4a71c968-60f3-4c12-af69-1e1da21b9832,Female,No,2,Graduate,No,6937,871,250,180,1,Semiurban,Yes
f37b3798-d8bf-40a0-8634-c6ab441fbd5c,Female,Yes,3,Not Graduate,No,2287,1253,480,300,1,Semiurban,No
e4f7c8e0-86c2-481c-a783-a248b9bf5b26,Female,No,2,Not Graduate,No,8445,3675,405,480,1,Semiurban,No
81a13e87-4fd7-4202-afb4-e04ca5bff095,Female,Yes,2,Not Graduate,Yes,7546,3917,115,180,0,Urban,No
485607ae-468d-4b5c-b6ec-8fa5c13ff17e,Female,Yes,0,Not Graduate,Yes,10285,3213,128,360,1,Semiurban,Yes
23512f50-0f42-47bf-8988-75d3fc8447c2,Female,No,2,Graduate,No,13408,3251,164,480,1,Urban,Yes
f3c9ed09-de64-4b85-9e0b-b6909a1dfa7b,Female,Yes,3,Not Graduate,Yes,2938,3931,244,360,0,Rural,No
cad81ca8-5d5b-478e-8372-1cc4cd110412,Male,Yes,3,Not Graduate,Yes,3649,3321,283,240,1,Urban,Yes
28396bb6-fc44-4a8e-9060-5c6ac696e604,Female,No,3,Not Graduate,No,11808,1901,448,360,1,Urban,No
0419473c-93d8-48dd-8519-b5f939d791d8,Male,No,2,Not Graduate,No,2809,4527,170,240,1,Urban,Yes
